Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K305,111520,18495592,SOLE,
AMAZON COM INC,023135106,374300,69743319,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670108,71,49073780,SOLE,
BROOKFIELD CORP,11271J107,1036115,55069512,SOLE,
BURFORD CAP LTD,G17977110,1042755,13826931,SOLE,
MARKEL GROUP INC,570535104,22470,35245993,SOLE,
MICROSOFT CORP,594918104,39350,16932305,SOLE,
TESLA INC,88160R101,97270,25448750,SOLE,
TRUPANION INC,898202106,1087910,45670462,SOLE,
